TimeStamp,RAW
2021-11-05T14:08:05.3893000Z,T|134072||151.54|2||1636121285.3893|||||||||
2021-11-05T14:08:05.3893000Z,T|134076||151.54|3||1636121285.3893|||||||||
2021-11-05T14:08:08.8068000Z,T|134153||151.52|200||1636121288.8068|||||||||
2021-11-05T14:08:09.8308000Z,T|134207||151.5|1||1636121289.8308|||||||||
2021-11-05T14:08:09.8308000Z,T|134209||151.5|2||1636121289.8308|||||||||
2021-11-05T14:08:09.8308000Z,T|134211||151.5|7||1636121289.8308|||||||||
2021-11-05T14:08:09.8308000Z,T|134214||151.5|93||1636121289.8308|||||||||
2021-11-05T14:08:10.9913000Z,T|134305||151.47|100||1636121290.9913|||||||||
2021-11-05T14:08:11.0804000Z,T|134347||151.47|1||1636121291.0804|||||||||
2021-11-05T14:08:11.0804000Z,T|134351||151.47|99||1636121291.0804|||||||||
2021-11-05T14:08:12.6874000Z,T|134506||151.47|84||1636121292.6874|||||||||
2021-11-05T14:08:13.5247000Z,T|134540||151.47|100||1636121293.5247|||||||||
2021-11-05T14:08:13.5247000Z,T|134542||151.47|100||1636121293.5247|||||||||
2021-11-05T14:08:13.5247000Z,T|134544||151.47|100||1636121293.5247|||||||||
2021-11-05T14:08:13.5247000Z,T|134545||151.47|2||1636121293.5247|||||||||
2021-11-05T14:08:16.7622000Z,T|134655||151.46|100||1636121296.7622|||||||||
2021-11-05T14:08:17.2725000Z,T|134673||151.47|43||1636121297.2725|||||||||
2021-11-05T14:08:17.7344000Z,T|134678||151.47|100||1636121297.7344|||||||||
2021-11-05T14:08:19.9552000Z,T|134753||151.46|100||1636121299.9552|||||||||
2021-11-05T14:08:25.2591000Z,T|134951||151.46|2||1636121305.2591|||||||||
2021-11-05T14:08:25.3355000Z,T|134953||151.45|100||1636121305.3355|||||||||
2021-11-05T14:08:25.3529000Z,T|134976||151.44|123||1636121305.3529|||||||||
2021-11-05T14:08:25.3529000Z,T|134978||151.44|9||1636121305.3529|||||||||
2021-11-05T14:08:25.3529000Z,T|134984||151.44|50||1636121305.3529|||||||||
2021-11-05T14:08:25.3529000Z,T|134985||151.44|152||1636121305.3529|||||||||
2021-11-05T14:08:26.3887000Z,T|135041||151.43|100||1636121306.3887|||||||||
2021-11-05T14:08:30.3406000Z,T|135206||151.42|100||1636121310.3406|||||||||
2021-11-05T14:08:30.3406000Z,T|135208||151.42|100||1636121310.3406|||||||||
2021-11-05T14:08:30.3481000Z,T|135226||151.42|100||1636121310.3481|||||||||
2021-11-05T14:08:30.3541000Z,T|135241||151.41|100||1636121310.3541|||||||||
2021-11-05T14:08:30.3541000Z,T|135243||151.41|100||1636121310.3541|||||||||
2021-11-05T14:08:30.3603000Z,T|135265||151.4|100||1636121310.3603|||||||||
2021-11-05T14:08:30.3603000Z,T|135279||151.4|100||1636121310.3603|||||||||
2021-11-05T14:08:31.5663000Z,T|135355||151.4|51||1636121311.5663|||||||||
2021-11-05T14:08:31.9256000Z,T|135370||151.39|100||1636121311.9256|||||||||
2021-11-05T14:08:31.9256000Z,T|135374||151.39|39||1636121311.9256|||||||||
2021-11-05T14:08:31.9256000Z,T|135376||151.395|100||1636121311.9256|||||||||
2021-11-05T14:08:31.9256000Z,T|135378||151.4|300||1636121311.9256|||||||||
2021-11-05T14:08:31.9256000Z,T|135389||151.4|29||1636121311.9256|||||||||
2021-11-05T14:08:33.2698000Z,T|135463||151.4|2||1636121313.2698|||||||||
2021-11-05T14:08:33.2698000Z,T|135465||151.4|100||1636121313.2698|||||||||
2021-11-05T14:08:33.2698000Z,T|135467||151.4|100||1636121313.2698|||||||||
2021-11-05T14:08:38.0259000Z,T|135702||151.38|100||1636121318.0259|||||||||
2021-11-05T14:08:38.7768000Z,T|135766||151.38|100||1636121318.7768|||||||||
2021-11-05T14:08:40.6643000Z,T|135844||151.38|27||1636121320.6643|||||||||
2021-11-05T14:08:41.2060000Z,T|135873||151.38|100||1636121321.206|||||||||
2021-11-05T14:08:41.2060000Z,T|135885||151.38|100||1636121321.206|||||||||
2021-11-05T14:08:41.2060000Z,T|135887||151.38|100||1636121321.206|||||||||
2021-11-05T14:08:45.5102000Z,T|135990||151.365|100||1636121325.5102|||||||||
2021-11-05T14:08:45.5102000Z,T|135991||151.365|100||1636121325.5102|||||||||
2021-11-05T14:08:45.8378000Z,T|135998||151.37|100||1636121325.8378|||||||||
2021-11-05T14:08:47.5071000Z,T|136053||151.38|3||1636121327.5071|||||||||
2021-11-05T14:08:47.5071000Z,T|136061||151.39|93||1636121327.5071|||||||||
2021-11-05T14:08:47.5071000Z,T|136063||151.39|9||1636121327.5071|||||||||
2021-11-05T14:08:47.8189000Z,T|136095||151.4|1||1636121327.8189|||||||||
2021-11-05T14:08:48.2068000Z,T|136152||151.41|100||1636121328.2068|||||||||
2021-11-05T14:08:48.2068000Z,T|136154||151.41|100||1636121328.2068|||||||||
2021-11-05T14:08:48.2068000Z,T|136156||151.41|100||1636121328.2068|||||||||
2021-11-05T14:08:48.2068000Z,T|136158||151.41|100||1636121328.2068|||||||||
2021-11-05T14:08:50.6269000Z,T|136223||151.41|7||1636121330.6269|||||||||
2021-11-05T14:08:50.9817000Z,T|136247||151.41|50||1636121330.9817|||||||||
2021-11-05T14:08:53.9677000Z,T|136313||151.42|100||1636121333.9677|||||||||
2021-11-05T14:08:54.8776000Z,T|136368||151.42|100||1636121334.8776|||||||||
2021-11-05T14:08:54.8776000Z,T|136370||151.42|100||1636121334.8776|||||||||
2021-11-05T14:08:54.8776000Z,T|136372||151.42|100||1636121334.8776|||||||||
2021-11-05T14:08:56.3744000Z,T|136446||151.44|100||1636121336.3744|||||||||
2021-11-05T14:08:56.3744000Z,T|136448||151.44|100||1636121336.3744|||||||||
2021-11-05T14:08:57.6426000Z,T|136483||151.43|100||1636121337.6426|||||||||
2021-11-05T14:08:58.2087000Z,T|136498||151.42|300||1636121338.2087|||||||||
2021-11-05T14:08:58.2087000Z,T|136500||151.42|74||1636121338.2087|||||||||
2021-11-05T14:08:58.2087000Z,T|136502||151.42|126||1636121338.2087|||||||||
2021-11-05T14:08:58.2087000Z,T|136504||151.42|100||1636121338.2087|||||||||
2021-11-05T14:08:58.2198000Z,T|136533||151.42|100||1636121338.2198|||||||||
2021-11-05T14:08:58.2198000Z,T|136535||151.42|600||1636121338.2198|||||||||
2021-11-05T14:08:58.2198000Z,T|136537||151.42|100||1636121338.2198|||||||||
2021-11-05T14:08:58.7042000Z,T|136591||151.42|100||1636121338.7042|||||||||
2021-11-05T14:08:58.7102000Z,T|136603||151.42|100||1636121338.7102|||||||||
2021-11-05T14:08:58.7102000Z,T|136605||151.42|100||1636121338.7102|||||||||
2021-11-05T14:08:58.7846000Z,T|136630||151.42|100||1636121338.7846|||||||||
2021-11-05T14:08:58.7962000Z,T|136642||151.42|100||1636121338.7962|||||||||
2021-11-05T14:08:58.7962000Z,T|136648||151.42|100||1636121338.7962|||||||||
2021-11-05T14:08:59.4978000Z,T|136728||151.42|100||1636121339.4978|||||||||
2021-11-05T14:08:59.4978000Z,T|136743||151.42|100||1636121339.4978|||||||||
2021-11-05T14:08:59.4978000Z,T|136745||151.42|100||1636121339.4978|||||||||
2021-11-05T14:08:59.4978000Z,T|136747||151.42|100||1636121339.4978|||||||||
2021-11-05T14:08:59.8023000Z,T|136776||151.41|100||1636121339.8023|||||||||
2021-11-05T14:08:59.9452000Z,T|136800||151.4|100||1636121339.9452|||||||||
2021-11-05T14:08:59.9452000Z,T|136802||151.4|100||1636121339.9452|||||||||
2021-11-05T14:09:02.4920000Z,T|136894||151.41|100||1636121342.492|||||||||
2021-11-05T14:09:02.6697000Z,T|136916||151.41|100||1636121342.6697|||||||||
2021-11-05T14:09:02.6805000Z,T|136926||151.4|100||1636121342.6805|||||||||
2021-11-05T14:09:02.7976000Z,T|136950||151.39|100||1636121342.7976|||||||||
2021-11-05T14:09:03.9305000Z,T|137014||151.38|10||1636121343.9305|||||||||
2021-11-05T14:09:03.9736000Z,T|137022||151.38|7||1636121343.9736|||||||||
2021-11-05T14:09:04.1340000Z,T|137034||151.37|2||1636121344.134|||||||||
2021-11-05T14:09:04.1340000Z,T|137036||151.37|100||1636121344.134|||||||||
2021-11-05T14:09:04.1340000Z,T|137038||151.37|98||1636121344.134|||||||||
2021-11-05T14:09:04.6556000Z,T|137068||151.38|100||1636121344.6556|||||||||
2021-11-05T14:09:04.6556000Z,T|137070||151.38|100||1636121344.6556|||||||||
2021-11-05T14:09:06.8757000Z,T|137216||151.39|100||1636121346.8757|||||||||
2021-11-05T14:09:06.8757000Z,T|137218||151.39|100||1636121346.8757|||||||||
2021-11-05T14:09:06.8812000Z,T|137234||151.39|100||1636121346.8812|||||||||
2021-11-05T14:09:06.8812000Z,T|137236||151.39|100||1636121346.8812|||||||||
2021-11-05T14:09:06.8812000Z,T|137238||151.39|2||1636121346.8812|||||||||
2021-11-05T14:09:06.8812000Z,T|137242||151.39|100||1636121346.8812|||||||||
2021-11-05T14:09:06.8812000Z,T|137245||151.39|4||1636121346.8812|||||||||
2021-11-05T14:09:06.8812000Z,T|137257||151.39|100||1636121346.8812|||||||||
2021-11-05T14:09:07.5029000Z,T|137297||151.38|2||1636121347.5029|||||||||
2021-11-05T14:09:09.4394000Z,T|137408||151.39|25||1636121349.4394|||||||||
2021-11-05T14:09:09.4447000Z,T|137418||151.38|25||1636121349.4447|||||||||
2021-11-05T14:09:10.6563000Z,T|137511||151.4|100||1636121350.6563|||||||||
2021-11-05T14:09:10.7879000Z,T|137537||151.4|100||1636121350.7879|||||||||
2021-11-05T14:09:11.6771000Z,T|137568||151.4|100||1636121351.6771|||||||||
2021-11-05T14:09:12.5397000Z,T|137613||151.37|100||1636121352.5397|||||||||
2021-11-05T14:09:12.5397000Z,T|137615||151.37|4||1636121352.5397|||||||||
2021-11-05T14:09:12.5397000Z,T|137617||151.37|79||1636121352.5397|||||||||
2021-11-05T14:09:13.8402000Z,T|137664||151.36|300||1636121353.8402|||||||||
2021-11-05T14:09:13.8402000Z,T|137665||151.36|200||1636121353.8402|||||||||
2021-11-05T14:09:14.7820000Z,T|137710||151.38|64||1636121354.782|||||||||
2021-11-05T14:09:15.9604000Z,T|137728||151.37|17||1636121355.9604|||||||||
2021-11-05T14:09:16.2718000Z,T|137757||151.37|75||1636121356.2718|||||||||
2021-11-05T14:09:16.2942000Z,T|137767||151.37|100||1636121356.2942|||||||||
2021-11-05T14:09:16.2942000Z,T|137769||151.37|100||1636121356.2942|||||||||
2021-11-05T14:09:16.2942000Z,T|137771||151.37|100||1636121356.2942|||||||||
2021-11-05T14:09:16.5053000Z,T|137791||151.38|100||1636121356.5053|||||||||
2021-11-05T14:09:16.5053000Z,T|137809||151.38|100||1636121356.5053|||||||||
2021-11-05T14:09:16.5053000Z,T|137811||151.38|100||1636121356.5053|||||||||
2021-11-05T14:09:17.1073000Z,T|137853||151.38|100||1636121357.1073|||||||||
2021-11-05T14:09:17.5350000Z,T|137885||151.39|90||1636121357.535|||||||||
2021-11-05T14:09:17.5350000Z,T|137887||151.39|10||1636121357.535|||||||||
2021-11-05T14:09:17.7441000Z,T|137907||151.39|36||1636121357.7441|||||||||
2021-11-05T14:09:22.4543000Z,T|138132||151.38|53||1636121362.4543|||||||||
2021-11-05T14:09:22.4543000Z,T|138134||151.38|44||1636121362.4543|||||||||
2021-11-05T14:09:22.4543000Z,T|138136||151.38|39||1636121362.4543|||||||||
2021-11-05T14:09:22.4543000Z,T|138138||151.38|12||1636121362.4543|||||||||
2021-11-05T14:09:25.4748000Z,T|138246||151.39|100||1636121365.4748|||||||||
2021-11-05T14:09:26.2960000Z,T|138298||151.41|3||1636121366.296|||||||||
2021-11-05T14:09:31.3335000Z,T|138531||151.4|100||1636121371.3335|||||||||
2021-11-05T14:09:35.7786000Z,T|138593||151.39|51||1636121375.7786|||||||||
2021-11-05T14:09:35.9597000Z,T|138624||151.39|100||1636121375.9597|||||||||
2021-11-05T14:09:38.5369000Z,T|138753||151.39|100||1636121378.5369|||||||||
2021-11-05T14:09:41.0160000Z,T|138804||151.39|100||1636121381.016|||||||||
2021-11-05T14:09:41.0213000Z,T|138816||151.39|54||1636121381.0213|||||||||
2021-11-05T14:09:41.0213000Z,T|138820||151.39|24||1636121381.0213|||||||||
2021-11-05T14:09:41.0213000Z,T|138822||151.39|18||1636121381.0213|||||||||
2021-11-05T14:09:41.0275000Z,T|138824||151.39|6||1636121381.0275|||||||||
2021-11-05T14:09:41.2714000Z,T|138840||151.38|100||1636121381.2714|||||||||
2021-11-05T14:09:41.2714000Z,T|138842||151.38|4||1636121381.2714|||||||||
2021-11-05T14:09:41.8096000Z,T|138866||151.38|96||1636121381.8096|||||||||
2021-11-05T14:09:41.9147000Z,T|138890||151.37|100||1636121381.9147|||||||||
2021-11-05T14:09:42.6029000Z,T|138935||151.35|100||1636121382.6029|||||||||
2021-11-05T14:09:42.6029000Z,T|138939||151.34|300||1636121382.6029|||||||||
2021-11-05T14:09:44.9018000Z,T|139100||151.33|100||1636121384.9018|||||||||
2021-11-05T14:09:45.0226000Z,T|139122||151.32|10||1636121385.0226|||||||||
2021-11-05T14:09:45.4392000Z,T|139168||151.32|100||1636121385.4392|||||||||
2021-11-05T14:09:45.4456000Z,T|139178||151.32|100||1636121385.4456|||||||||
2021-11-05T14:09:45.4456000Z,T|139180||151.32|100||1636121385.4456|||||||||
2021-11-05T14:09:45.6580000Z,T|139205||151.32|15||1636121385.658|||||||||
2021-11-05T14:09:50.1613000Z,T|139384||151.36|100||1636121390.1613|||||||||
2021-11-05T14:09:50.1613000Z,T|139386||151.36|100||1636121390.1613|||||||||
2021-11-05T14:09:50.1613000Z,T|139387||151.36|13||1636121390.1613|||||||||
2021-11-05T14:09:51.8960000Z,T|139483||151.37|2||1636121391.896|||||||||
2021-11-05T14:09:54.9275000Z,T|139672||151.37|100||1636121394.9275|||||||||
2021-11-05T14:09:55.3315000Z,T|139701||151.38|5||1636121395.3315|||||||||
2021-11-05T14:09:55.6729000Z,T|139746||151.38|24||1636121395.6729|||||||||
2021-11-05T14:09:56.5826000Z,T|139781||151.38|100||1636121396.5826|||||||||
2021-11-05T14:09:59.5762000Z,T|139885||151.38|100||1636121399.5762|||||||||
