time_stamp,seconds,nanos,bid_size,bid_price,ask_price,ask_size,trade_price,trade_size,not_shown_book_ticks_before
2022-01-14 14:36:28.9252,1642170988,925200000,203,172.13,172.14,200,,,1
2022-01-14 14:36:28.9252,1642170988,925200000,,,,,172.13,13,
2022-01-14 14:36:28.9252,1642170988,925200000,100,172.13,172.14,233,,,3
2022-01-14 14:36:28.9252,1642170988,925200000,,,,,172.13,203,
2022-01-14 14:36:28.9252,1642170988,925200000,14,172.11,172.14,233,,,1
2022-01-14 14:36:28.9252,1642170988,925200000,,,,,172.13,100,
2022-01-14 14:36:29.2065,1642170989,206500000,14,172.09,172.13,56,,,22
2022-01-14 14:36:29.2065,1642170989,206500000,,,,,172.12,6,
2022-01-14 14:36:29.2714,1642170989,271400000,50,172.09,172.12,17,,,14
2022-01-14 14:36:29.2714,1642170989,271400000,,,,,172.09,14,
2022-01-14 14:36:29.2714,1642170989,271400000,150,172.08,172.12,17,,,1
2022-01-14 14:36:29.2714,1642170989,271400000,,,,,172.09,50,
2022-01-14 14:36:29.2714,1642170989,271400000,200,172.08,172.1,100,,,10
2022-01-14 14:36:29.2714,1642170989,271400000,,,,,172.1,14,
2022-01-14 14:36:29.2714,1642170989,271400000,200,172.08,172.11,322,,,1
2022-01-14 14:36:29.2714,1642170989,271400000,,,,,172.1,100,
2022-01-14 14:36:29.4073,1642170989,407300000,200,172.1,172.13,156,,,18
2022-01-14 14:36:29.4073,1642170989,407300000,,,,,172.12,3,
2022-01-14 14:36:29.9078,1642170989,907800000,1,172.11,172.13,12,,,62
2022-01-14 14:36:29.9078,1642170989,907800000,,,,,172.11,13,
2022-01-14 14:36:29.9181,1642170989,918100000,14,172.09,172.12,14,,,6
2022-01-14 14:36:29.9181,1642170989,918100000,,,,,172.09,86,
2022-01-14 14:36:29.9536,1642170989,953600000,114,172.07,172.1,14,,,12
2022-01-14 14:36:29.9536,1642170989,953600000,,,,,172.08,100,
2022-01-14 14:36:29.9536,1642170989,953600000,114,172.07,172.1,14,,,7
2022-01-14 14:36:29.9536,1642170989,953600000,,,,,172.09,100,
2022-01-14 14:36:29.9536,1642170989,953600000,10,172.08,172.1,64,,,5
2022-01-14 14:36:29.9536,1642170989,953600000,,,,,172.08,90,
2022-01-14 14:36:29.9536,1642170989,953600000,66,172.08,172.1,50,,,6
2022-01-14 14:36:29.9536,1642170989,953600000,,,,,172.09,38,
2022-01-14 14:36:29.9536,1642170989,953600000,66,172.08,172.1,59,,,1
2022-01-14 14:36:29.9536,1642170989,953600000,,,,,172.09,31,
2022-01-14 14:36:29.9536,1642170989,953600000,66,172.08,172.1,52,,,1
2022-01-14 14:36:29.9536,1642170989,953600000,,,,,172.09,7,
2022-01-14 14:36:29.9536,1642170989,953600000,55,172.08,172.11,164,,,2
2022-01-14 14:36:29.9536,1642170989,953600000,,,,,172.1,50,
2022-01-14 14:36:29.9784,1642170989,978400000,72,172.09,172.11,114,,,15
2022-01-14 14:36:29.9784,1642170989,978400000,,,,,172.09,4,
2022-01-14 14:36:30.1377,1642170990,137700000,72,172.09,172.13,162,,,9
2022-01-14 14:36:30.1377,1642170990,137700000,,,,,172.12,100,
2022-01-14 14:36:30.232,1642170990,232000000,62,172.11,172.13,12,,,14
2022-01-14 14:36:30.232,1642170990,232000000,,,,,172.11,10,
2022-01-14 14:36:30.232,1642170990,232000000,12,172.11,172.13,12,,,2
2022-01-14 14:36:30.232,1642170990,232000000,,,,,172.11,50,
2022-01-14 14:36:30.232,1642170990,232000000,14,172.1,172.13,12,,,1
2022-01-14 14:36:30.232,1642170990,232000000,,,,,172.11,12,
2022-01-14 14:36:30.5072,1642170990,507200000,100,172.08,172.11,1,,,20
2022-01-14 14:36:30.5072,1642170990,507200000,,,,,172.09,100,
2022-01-14 14:36:30.5072,1642170990,507200000,100,172.08,172.11,34,,,2
2022-01-14 14:36:30.5072,1642170990,507200000,,,,,172.1,14,
2022-01-14 14:36:30.52,1642170990,520000000,100,172.11,172.12,114,,,18
2022-01-14 14:36:30.52,1642170990,520000000,,,,,172.11,181,
2022-01-14 14:36:30.52,1642170990,520000000,100,172.1,172.12,114,,,1
2022-01-14 14:36:30.52,1642170990,520000000,,,,,172.11,100,
2022-01-14 14:36:30.9562,1642170990,956200000,309,172.1,172.12,114,,,30
2022-01-14 14:36:30.9562,1642170990,956200000,,,,,172.11,21,
2022-01-14 14:36:31.3447,1642170991,344700000,59,172.1,172.14,250,,,36
2022-01-14 14:36:31.3447,1642170991,344700000,,,,,172.13,12,
2022-01-14 14:36:31.4357,1642170991,435700000,47,172.13,172.14,77,,,9
2022-01-14 14:36:31.4357,1642170991,435700000,,,,,172.14,23,
2022-01-14 14:36:31.4357,1642170991,435700000,147,172.13,172.14,23,,,1
2022-01-14 14:36:31.4357,1642170991,435700000,,,,,172.14,54,
2022-01-14 14:36:31.4357,1642170991,435700000,147,172.13,172.15,105,,,1
2022-01-14 14:36:31.4357,1642170991,435700000,,,,,172.14,23,
2022-01-14 14:36:31.4379,1642170991,437900000,137,172.15,172.16,100,,,8
2022-01-14 14:36:31.4379,1642170991,437900000,,,,,172.15,63,
2022-01-14 14:36:31.4379,1642170991,437900000,300,172.14,172.17,100,,,3
2022-01-14 14:36:31.4379,1642170991,437900000,,,,,172.15,37,
2022-01-14 14:36:31.4379,1642170991,437900000,94,172.14,172.16,100,,,5
2022-01-14 14:36:31.4379,1642170991,437900000,,,,,172.14,6,
2022-01-14 14:36:31.5473,1642170991,547300000,59,172.1,172.14,264,,,17
2022-01-14 14:36:31.5473,1642170991,547300000,,,,,172.13,14,
2022-01-14 14:36:31.5473,1642170991,547300000,59,172.1,172.14,236,,,1
2022-01-14 14:36:31.5473,1642170991,547300000,,,,,172.14,14,
2022-01-14 14:36:31.6453,1642170991,645300000,14,172.15,172.18,214,,,32
2022-01-14 14:36:31.6453,1642170991,645300000,,,,,172.16,14,
2022-01-14 14:36:31.7554,1642170991,755400000,114,172.15,172.18,164,,,27
2022-01-14 14:36:31.7554,1642170991,755400000,,,,,172.16,14,
2022-01-14 14:36:32.2369,1642170992,236900000,14,172.12,172.15,200,,,58
2022-01-14 14:36:32.2369,1642170992,236900000,,,,,172.13,2,
2022-01-14 14:36:32.3032,1642170992,303200000,9,172.1,172.13,164,,,17
2022-01-14 14:36:32.3032,1642170992,303200000,,,,,172.11,14,
2022-01-14 14:36:32.3434,1642170992,343400000,14,172.09,172.12,114,,,19
2022-01-14 14:36:32.3434,1642170992,343400000,,,,,172.1,14,
2022-01-14 14:36:32.3434,1642170992,343400000,100,172.09,172.11,74,,,4
2022-01-14 14:36:32.3434,1642170992,343400000,,,,,172.09,14,
2022-01-14 14:36:32.3434,1642170992,343400000,100,172.08,172.11,224,,,4
2022-01-14 14:36:32.3434,1642170992,343400000,,,,,172.1,6,
2022-01-14 14:36:32.5416,1642170992,541600000,114,172.1,172.13,264,,,39
2022-01-14 14:36:32.5416,1642170992,541600000,,,,,172.12,9,
2022-01-14 14:36:33.0652,1642170993,65200000,2,172.1,172.12,163,,,72
2022-01-14 14:36:33.0652,1642170993,65200000,,,,,172.1,98,
2022-01-14 14:36:33.5132,1642170993,513200000,14,172.05,172.08,204,,,103
2022-01-14 14:36:33.5132,1642170993,513200000,,,,,172.07,100,
2022-01-14 14:36:33.699,1642170993,699000000,14,172.04,172.07,6,,,52
2022-01-14 14:36:33.699,1642170993,699000000,,,,,172.06,14,
2022-01-14 14:36:33.699,1642170993,699000000,127,172.05,172.07,20,,,5
2022-01-14 14:36:33.699,1642170993,699000000,,,,,172.055,86,
2022-01-14 14:36:33.699,1642170993,699000000,86,172.05,172.07,20,,,1
2022-01-14 14:36:33.699,1642170993,699000000,,,,,172.05,14,
2022-01-14 14:36:33.7385,1642170993,738500000,114,172.05,172.06,204,,,14
2022-01-14 14:36:33.7385,1642170993,738500000,,,,,172.06,18,
2022-01-14 14:36:33.7385,1642170993,738500000,114,172.05,172.06,195,,,1
2022-01-14 14:36:33.7385,1642170993,738500000,,,,,172.06,9,
2022-01-14 14:36:33.7385,1642170993,738500000,114,172.05,172.06,150,,,1
2022-01-14 14:36:33.7385,1642170993,738500000,,,,,172.06,7,
2022-01-14 14:36:33.7385,1642170993,738500000,114,172.05,172.07,20,,,1
2022-01-14 14:36:33.7385,1642170993,738500000,,,,,172.06,150,
2022-01-14 14:36:33.9185,1642170993,918500000,104,172.06,172.09,407,,,31
2022-01-14 14:36:33.9185,1642170993,918500000,,,,,172.07,14,
2022-01-14 14:36:34.1708,1642170994,170800000,158,172.03,172.06,27,,,45
2022-01-14 14:36:34.1708,1642170994,170800000,,,,,172.05,14,
2022-01-14 14:36:35.0366,1642170995,36600000,208,172.03,172.06,200,,,27
2022-01-14 14:36:35.0366,1642170995,36600000,,,,,172.06,7,
2022-01-14 14:36:35.0366,1642170995,36600000,208,172.03,172.06,153,,,1
2022-01-14 14:36:35.0366,1642170995,36600000,,,,,172.06,47,
2022-01-14 14:36:35.0366,1642170995,36600000,208,172.03,172.07,20,,,1
2022-01-14 14:36:35.0366,1642170995,36600000,,,,,172.06,100,
2022-01-14 14:36:35.042,1642170995,42000000,200,172.06,172.07,14,,,8
2022-01-14 14:36:35.042,1642170995,42000000,,,,,172.07,6,
2022-01-14 14:36:35.042,1642170995,42000000,200,172.06,172.08,20,,,1
2022-01-14 14:36:35.042,1642170995,42000000,,,,,172.07,14,
2022-01-14 14:36:35.0476,1642170995,47600000,307,172.06,172.09,207,,,15
2022-01-14 14:36:35.0476,1642170995,47600000,,,,,172.08,14,
2022-01-14 14:36:35.7135,1642170995,713500000,18,172.07,172.09,100,,,31
2022-01-14 14:36:35.7135,1642170995,713500000,,,,,172.08,14,
2022-01-14 14:36:35.846,1642170995,846000000,18,172.05,172.08,214,,,21
2022-01-14 14:36:35.846,1642170995,846000000,,,,,172.06,14,
2022-01-14 14:36:36.0064,1642170996,6400000,14,172.08,172.09,21,,,21
2022-01-14 14:36:36.0064,1642170996,6400000,,,,,172.09,24,
2022-01-14 14:36:36.0064,1642170996,6400000,114,172.08,172.1,114,,,1
2022-01-14 14:36:36.0064,1642170996,6400000,,,,,172.09,21,
2022-01-14 14:36:36.931,1642170996,931000000,18,172.05,172.08,114,,,81
2022-01-14 14:36:36.931,1642170996,931000000,,,,,172.08,86,
2022-01-14 14:36:36.931,1642170996,931000000,300,172.06,172.09,164,,,4
2022-01-14 14:36:36.931,1642170996,931000000,,,,,172.08,14,
2022-01-14 14:36:36.9431,1642170996,943100000,250,172.06,172.09,1,,,20
2022-01-14 14:36:36.9431,1642170996,943100000,,,,,172.08,4,
2022-01-14 14:36:36.9502,1642170996,950200000,250,172.06,172.1,254,,,1
2022-01-14 14:36:36.9502,1642170996,950200000,,,,,172.09,1,
2022-01-14 14:36:37.5888,1642170997,588800000,14,172.09,172.11,4,,,21
2022-01-14 14:36:37.5888,1642170997,588800000,,,,,172.1,8,
2022-01-14 14:36:39.7222,1642170999,722200000,18,172.05,172.08,4,,,128
2022-01-14 14:36:39.7222,1642170999,722200000,,,,,172.06,12,
2022-01-14 14:36:39.7393,1642170999,739300000,100,172.04,172.07,77,,,5
2022-01-14 14:36:39.7393,1642170999,739300000,,,,,172.05,4,
2022-01-14 14:36:40.0155,1642171000,15500000,10,172.03,172.06,58,,,38
2022-01-14 14:36:40.0155,1642171000,15500000,,,,,172.04,14,
2022-01-14 14:36:40.0733,1642171000,73300000,350,172.01,172.05,8,,,9
2022-01-14 14:36:40.0733,1642171000,73300000,,,,,172.03,10,
2022-01-14 14:36:40.0932,1642171000,93200000,296,172.02,172.03,14,,,12
2022-01-14 14:36:40.0932,1642171000,93200000,,,,,172.02,11,
2022-01-14 14:36:40.0932,1642171000,93200000,14,172.01,172.03,14,,,1
2022-01-14 14:36:40.0932,1642171000,93200000,,,,,172.02,100,
2022-01-14 14:36:40.4747,1642171000,474700000,1,172.02,172.04,122,,,56
2022-01-14 14:36:40.4747,1642171000,474700000,,,,,172.02,99,
2022-01-14 14:36:40.689,1642171000,689000000,89,172.01,172.02,100,,,46
2022-01-14 14:36:40.689,1642171000,689000000,,,,,172.01,11,
2022-01-14 14:36:40.9375,1642171000,937500000,2,172,172.01,45,,,37
2022-01-14 14:36:40.9375,1642171000,937500000,,,,,172,20,
2022-01-14 14:36:40.9375,1642171000,937500000,102,171.99,172.01,53,,,1
2022-01-14 14:36:40.9375,1642171000,937500000,,,,,172,1,
2022-01-14 14:36:41.1145,1642171001,114500000,2,171.99,172,14,,,21
2022-01-14 14:36:41.1145,1642171001,114500000,,,,,171.99,100,
2022-01-14 14:36:41.1145,1642171001,114500000,14,171.98,172,14,,,1
2022-01-14 14:36:41.1145,1642171001,114500000,,,,,171.99,2,
2022-01-14 14:36:41.3287,1642171001,328700000,200,171.97,171.99,14,,,53
2022-01-14 14:36:41.3287,1642171001,328700000,,,,,171.98,71,
2022-01-14 14:36:41.3287,1642171001,328700000,64,171.95,171.99,14,,,1
2022-01-14 14:36:41.3287,1642171001,328700000,,,,,171.97,100,
2022-01-14 14:36:41.3287,1642171001,328700000,64,171.95,172,172,,,1
2022-01-14 14:36:41.3287,1642171001,328700000,,,,,171.99,14,
2022-01-14 14:36:41.3287,1642171001,328700000,64,171.96,171.98,100,,,1
2022-01-14 14:36:41.3287,1642171001,328700000,,,,,171.98,14,
2022-01-14 14:36:41.3287,1642171001,328700000,164,171.96,171.97,200,,,1
2022-01-14 14:36:41.3287,1642171001,328700000,,,,,171.97,14,
2022-01-14 14:36:41.3312,1642171001,331200000,138,171.95,171.97,500,,,1
2022-01-14 14:36:41.3312,1642171001,331200000,,,,,171.96,100,
2022-01-14 14:36:41.3327,1642171001,332700000,88,171.95,171.97,486,,,2
2022-01-14 14:36:41.3327,1642171001,332700000,,,,,171.96,14,
2022-01-14 14:36:41.3327,1642171001,332700000,188,171.95,171.97,572,,,1
2022-01-14 14:36:41.3327,1642171001,332700000,,,,,171.96,14,
2022-01-14 14:36:41.3351,1642171001,335100000,188,171.95,171.97,300,,,2
2022-01-14 14:36:41.3351,1642171001,335100000,,,,,171.96,14,
2022-01-14 14:36:41.3516,1642171001,351600000,185,171.95,171.98,208,,,18
2022-01-14 14:36:41.3516,1642171001,351600000,,,,,171.97,100,
2022-01-14 14:36:41.4142,1642171001,414200000,261,171.96,171.98,22,,,24
2022-01-14 14:36:41.4142,1642171001,414200000,,,,,171.96,10,
2022-01-14 14:36:41.4142,1642171001,414200000,242,171.96,171.98,22,,,1
2022-01-14 14:36:41.4142,1642171001,414200000,,,,,171.96,19,
2022-01-14 14:36:41.4142,1642171001,414200000,42,171.96,171.98,22,,,1
2022-01-14 14:36:41.4142,1642171001,414200000,,,,,171.96,58,
2022-01-14 14:36:41.4142,1642171001,414200000,14,171.95,171.98,22,,,1
2022-01-14 14:36:41.4142,1642171001,414200000,,,,,171.96,42,
2022-01-14 14:36:41.6265,1642171001,626500000,14,171.98,172,22,,,43
2022-01-14 14:36:41.6265,1642171001,626500000,,,,,171.99,8,
2022-01-14 14:36:41.6372,1642171001,637200000,7,172,172.01,500,,,15
2022-01-14 14:36:41.6372,1642171001,637200000,,,,,172,7,
2022-01-14 14:36:41.7943,1642171001,794300000,26,171.98,172.01,258,,,21
2022-01-14 14:36:41.7943,1642171001,794300000,,,,,171.98,86,
2022-01-14 14:36:41.7943,1642171001,794300000,14,171.97,171.99,200,,,5
2022-01-14 14:36:41.7943,1642171001,794300000,,,,,171.98,12,
2022-01-14 14:36:41.842,1642171001,842000000,68,171.96,171.99,4,,,11
2022-01-14 14:36:41.842,1642171001,842000000,,,,,171.97,100,
2022-01-14 14:36:42.0253,1642171002,25300000,14,171.94,171.97,218,,,42
2022-01-14 14:36:42.0253,1642171002,25300000,,,,,171.96,10,
2022-01-14 14:36:42.2045,1642171002,204500000,114,171.94,171.97,254,,,37
2022-01-14 14:36:42.2045,1642171002,204500000,,,,,171.96,14,
2022-01-14 14:36:42.2045,1642171002,204500000,25,171.95,171.97,254,,,2
2022-01-14 14:36:42.2045,1642171002,204500000,,,,,171.95,75,
2022-01-14 14:36:42.2101,1642171002,210100000,14,171.95,171.97,204,,,9
2022-01-14 14:36:42.2101,1642171002,210100000,,,,,171.96,20,
2022-01-14 14:36:42.2101,1642171002,210100000,170,171.96,171.97,104,,,3
2022-01-14 14:36:42.2101,1642171002,210100000,,,,,171.96,30,
2022-01-14 14:36:42.2575,1642171002,257500000,194,171.95,171.97,204,,,24
2022-01-14 14:36:42.2575,1642171002,257500000,,,,,171.95,6,
2022-01-14 14:36:42.2689,1642171002,268900000,1750,171.93,171.96,200,,,4
2022-01-14 14:36:42.2689,1642171002,268900000,,,,,171.94,14,
2022-01-14 14:36:42.2689,1642171002,268900000,1700,171.93,171.96,214,,,1
2022-01-14 14:36:42.2689,1642171002,268900000,,,,,171.93,50,
2022-01-14 14:36:42.2689,1642171002,268900000,1650,171.93,171.96,218,,,1
2022-01-14 14:36:42.2689,1642171002,268900000,,,,,171.93,50,
2022-01-14 14:36:42.3823,1642171002,382300000,8,171.94,171.96,204,,,21
2022-01-14 14:36:42.3823,1642171002,382300000,,,,,171.95,4,
2022-01-14 14:36:42.3823,1642171002,382300000,208,171.95,171.96,102,,,7
2022-01-14 14:36:42.3823,1642171002,382300000,,,,,171.96,2,
2022-01-14 14:36:42.4693,1642171002,469300000,8,171.95,171.96,102,,,2
2022-01-14 14:36:42.4693,1642171002,469300000,,,,,171.95,100,
2022-01-14 14:36:42.4693,1642171002,469300000,18,171.94,171.96,102,,,1
2022-01-14 14:36:42.4693,1642171002,469300000,,,,,171.95,8,
2022-01-14 14:36:42.4693,1642171002,469300000,1650,171.93,171.95,100,,,3
2022-01-14 14:36:42.4693,1642171002,469300000,,,,,171.94,14,
2022-01-14 14:36:42.6159,1642171002,615900000,247,171.95,171.96,89,,,25
2022-01-14 14:36:42.621,1642171002,621000000,,,,,171.96,11,
2022-01-14 14:36:42.621,1642171002,621000000,247,171.95,171.97,104,,,1
2022-01-14 14:36:42.621,1642171002,621000000,,,,,171.96,89,
2022-01-14 14:36:42.621,1642171002,621000000,100,171.96,171.97,104,,,3
2022-01-14 14:36:42.621,1642171002,621000000,,,,,171.96,100,
2022-01-14 14:36:42.6442,1642171002,644200000,6,171.94,171.96,14,,,25
2022-01-14 14:36:42.6442,1642171002,644200000,,,,,171.94,14,
2022-01-14 14:36:42.6442,1642171002,644200000,1706,171.93,171.96,14,,,1
2022-01-14 14:36:42.6442,1642171002,644200000,,,,,171.94,6,
2022-01-14 14:36:42.6494,1642171002,649400000,14,171.94,171.96,18,,,3
2022-01-14 14:36:42.6494,1642171002,649400000,,,,,171.95,25,
2022-01-14 14:36:42.6494,1642171002,649400000,69,171.94,171.96,18,,,2
2022-01-14 14:36:42.6494,1642171002,649400000,,,,,171.95,100,
2022-01-14 14:36:42.7192,1642171002,719200000,124,171.95,171.96,14,,,7
2022-01-14 14:36:42.7192,1642171002,719200000,,,,,171.95,6,
2022-01-14 14:36:42.7787,1642171002,778700000,100,171.95,171.96,14,,,1
2022-01-14 14:36:42.7787,1642171002,778700000,,,,,171.95,24,
2022-01-14 14:36:42.7787,1642171002,778700000,99,171.95,171.96,14,,,1
2022-01-14 14:36:42.7787,1642171002,778700000,,,,,171.95,1,
2022-01-14 14:36:42.8332,1642171002,833200000,1656,171.93,171.96,168,,,8
2022-01-14 14:36:42.8332,1642171002,833200000,,,,,171.94,1,
2022-01-14 14:36:42.9411,1642171002,941100000,1650,171.93,171.96,18,,,33
2022-01-14 14:36:42.9411,1642171002,941100000,,,,,171.95,2,
2022-01-14 14:36:42.9411,1642171002,941100000,114,171.95,171.97,104,,,6
2022-01-14 14:36:42.9411,1642171002,941100000,,,,,171.96,4,
2022-01-14 14:36:42.9411,1642171002,941100000,200,171.96,171.97,4,,,6
2022-01-14 14:36:42.9411,1642171002,941100000,,,,,171.97,100,
2022-01-14 14:36:42.9411,1642171002,941100000,200,171.96,171.98,18,,,1
2022-01-14 14:36:42.9411,1642171002,941100000,,,,,171.97,4,
2022-01-14 14:36:42.9464,1642171002,946400000,100,171.97,171.98,118,,,7
2022-01-14 14:36:42.9464,1642171002,946400000,,,,,171.97,100,
2022-01-14 14:36:42.9464,1642171002,946400000,133,171.96,171.98,118,,,1
2022-01-14 14:36:42.9464,1642171002,946400000,,,,,171.97,100,
2022-01-14 14:36:42.9604,1642171002,960400000,22,171.96,171.99,154,,,11
2022-01-14 14:36:42.9604,1642171002,960400000,,,,,171.98,14,
2022-01-14 14:36:42.9604,1642171002,960400000,233,171.97,171.99,104,,,7
2022-01-14 14:36:42.9604,1642171002,960400000,,,,,171.98,4,
2022-01-14 14:36:42.9604,1642171002,960400000,140,171.97,171.99,104,,,1
2022-01-14 14:36:42.9604,1642171002,960400000,,,,,171.97,93,
2022-01-14 14:36:42.9604,1642171002,960400000,133,171.97,171.99,104,,,1
2022-01-14 14:36:42.9604,1642171002,960400000,,,,,171.97,7,
2022-01-14 14:36:42.9604,1642171002,960400000,325,171.97,171.99,104,,,1
2022-01-14 14:36:42.9604,1642171002,960400000,,,,,171.97,33,
2022-01-14 14:36:42.967,1642171002,967000000,94,171.97,171.98,5,,,4
2022-01-14 14:36:42.967,1642171002,967000000,,,,,171.975,6,
2022-01-14 14:36:43.0634,1642171003,63400000,122,171.95,171.98,5,,,13
2022-01-14 14:36:43.0634,1642171003,63400000,,,,,171.96,14,
2022-01-14 14:36:43.0634,1642171003,63400000,8,171.95,171.96,5,,,8
2022-01-14 14:36:43.0634,1642171003,63400000,,,,,171.96,14,
2022-01-14 14:36:43.0634,1642171003,63400000,8,171.95,171.97,172,,,1
2022-01-14 14:36:43.0634,1642171003,63400000,,,,,171.96,5,
2022-01-14 14:36:43.2541,1642171003,254100000,10,171.96,171.98,150,,,14
2022-01-14 14:36:43.2541,1642171003,254100000,,,,,171.96,2,
2022-01-14 14:36:43.3021,1642171003,302100000,108,171.94,171.98,150,,,7
2022-01-14 14:36:43.3021,1642171003,302100000,,,,,171.95,14,
2022-01-14 14:36:43.3021,1642171003,302100000,8,171.94,171.96,147,,,5
2022-01-14 14:36:43.3021,1642171003,302100000,,,,,171.94,100,
2022-01-14 14:36:43.3021,1642171003,302100000,1658,171.93,171.95,114,,,3
2022-01-14 14:36:43.3021,1642171003,302100000,,,,,171.94,8,
2022-01-14 14:36:43.4125,1642171003,412500000,118,171.94,171.96,23,,,26
2022-01-14 14:36:43.4125,1642171003,412500000,,,,,171.95,4,
2022-01-14 14:36:43.4125,1642171003,412500000,118,171.94,171.96,48,,,4
2022-01-14 14:36:43.4125,1642171003,412500000,,,,,171.95,100,
2022-01-14 14:36:43.5117,1642171003,511700000,14,171.95,171.97,64,,,8
2022-01-14 14:36:43.5117,1642171003,511700000,,,,,171.96,23,
2022-01-14 14:36:43.8397,1642171003,839700000,14,171.97,172,68,,,34
2022-01-14 14:36:43.8397,1642171003,839700000,,,,,171.98,14,
2022-01-14 14:36:43.8732,1642171003,873200000,60,171.96,171.99,14,,,4
2022-01-14 14:36:43.8732,1642171003,873200000,,,,,171.97,14,
2022-01-14 14:36:44.0697,1642171004,69700000,104,171.94,171.97,168,,,23
2022-01-14 14:36:44.0697,1642171004,69700000,,,,,171.96,14,
2022-01-14 14:36:44.0697,1642171004,69700000,584,171.95,171.97,168,,,4
2022-01-14 14:36:44.0697,1642171004,69700000,,,,,171.95,100,
2022-01-14 14:36:44.0697,1642171004,69700000,200,171.95,171.97,168,,,1
2022-01-14 14:36:44.0697,1642171004,69700000,,,,,171.95,384,
2022-01-14 14:36:44.0697,1642171004,69700000,254,171.94,171.97,168,,,1
2022-01-14 14:36:44.0697,1642171004,69700000,,,,,171.95,100,
2022-01-14 14:36:44.0697,1642171004,69700000,133,171.95,171.96,342,,,15
2022-01-14 14:36:44.0697,1642171004,69700000,,,,,171.96,2,
2022-01-14 14:36:44.3571,1642171004,357100000,14,171.91,171.93,33,,,32
2022-01-14 14:36:44.3571,1642171004,357100000,,,,,171.93,342,
2022-01-14 14:36:44.3571,1642171004,357100000,14,171.91,171.94,68,,,1
2022-01-14 14:36:44.3571,1642171004,357100000,,,,,171.93,33,
2022-01-14 14:36:44.3571,1642171004,357100000,114,171.92,171.94,4,,,9
2022-01-14 14:36:44.3571,1642171004,357100000,,,,,171.93,4,
2022-01-14 14:36:44.3735,1642171004,373500000,118,171.93,171.95,10,,,12
2022-01-14 14:36:44.3735,1642171004,373500000,,,,,171.94,110,
2022-01-14 14:36:44.3973,1642171004,397300000,118,171.93,171.96,50,,,5
2022-01-14 14:36:44.3973,1642171004,397300000,,,,,171.95,100,
2022-01-14 14:36:44.826,1642171004,826000000,18,171.95,171.98,104,,,45
2022-01-14 14:36:44.826,1642171004,826000000,,,,,171.96,14,
2022-01-14 14:36:45.0709,1642171005,70900000,68,171.94,171.97,114,,,20
2022-01-14 14:36:45.0709,1642171005,70900000,,,,,171.95,14,
2022-01-14 14:36:45.0709,1642171005,70900000,34,171.96,171.98,4,,,17
2022-01-14 14:36:45.0709,1642171005,70900000,,,,,171.96,100,
2022-01-14 14:36:45.0846,1642171005,84600000,16,171.97,171.99,164,,,11
2022-01-14 14:36:45.0922,1642171005,92200000,,,,,171.97,18,
2022-01-14 14:36:45.2561,1642171005,256100000,116,171.97,171.99,164,,,5
2022-01-14 14:36:45.2561,1642171005,256100000,,,,,171.98,100,
2022-01-14 14:36:45.2794,1642171005,279400000,18,171.99,172.01,8,,,21
2022-01-14 14:36:45.2794,1642171005,279400000,,,,,172,16,
2022-01-14 14:36:45.3317,1642171005,331700000,14,171.99,172.01,14,,,8
2022-01-14 14:36:45.3317,1642171005,331700000,,,,,172,100,
2022-01-14 14:36:45.3499,1642171005,349900000,100,172.01,172.03,8,,,8
2022-01-14 14:36:45.3499,1642171005,349900000,,,,,172.02,8,
2022-01-14 14:36:45.352,1642171005,352000000,200,172.02,172.04,104,,,2
2022-01-14 14:36:45.352,1642171005,352000000,,,,,172.03,14,
2022-01-14 14:36:45.3989,1642171005,398900000,19,172.02,172.04,22,,,17
2022-01-14 14:36:45.3989,1642171005,398900000,,,,,172.02,1,
2022-01-14 14:36:45.4388,1642171005,438800000,34,172.01,172.05,50,,,2
2022-01-14 14:36:45.4388,1642171005,438800000,,,,,172.05,8,
2022-01-14 14:36:45.4388,1642171005,438800000,34,172.01,172.06,204,,,1
2022-01-14 14:36:45.4388,1642171005,438800000,,,,,172.05,50,
2022-01-14 14:36:45.4441,1642171005,444100000,113,172.03,172.06,258,,,20
2022-01-14 14:36:45.4441,1642171005,444100000,,,,,172.03,1,
2022-01-14 14:36:46.0905,1642171006,90500000,49,172.04,172.08,4,,,51
2022-01-14 14:36:46.0905,1642171006,90500000,,,,,172.07,100,
2022-01-14 14:36:46.5627,1642171006,562700000,14,172.09,172.1,30,,,43
2022-01-14 14:36:46.5627,1642171006,562700000,,,,,172.1,70,
2022-01-14 14:36:46.5627,1642171006,562700000,14,172.09,172.1,17,,,1
2022-01-14 14:36:46.5627,1642171006,562700000,,,,,172.1,13,
2022-01-14 14:36:46.5627,1642171006,562700000,14,172.09,172.11,4,,,1
2022-01-14 14:36:46.5627,1642171006,562700000,,,,,172.1,17,
2022-01-14 14:36:47.0412,1642171007,41200000,272,172.12,172.14,100,,,77
2022-01-14 14:36:47.0412,1642171007,41200000,,,,,172.13,100,
2022-01-14 14:36:47.0963,1642171007,96300000,93,172.13,172.16,200,,,15
2022-01-14 14:36:47.0963,1642171007,96300000,,,,,172.15,100,
2022-01-14 14:36:47.1043,1642171007,104300000,13,172.14,172.16,300,,,14
2022-01-14 14:36:47.1043,1642171007,104300000,,,,,172.14,12,
2022-01-14 14:36:47.1851,1642171007,185100000,57,172.14,172.16,200,,,16
