Timestamp,Type,Mapping,Action,Side,Price,Size,Depth,OrderId,Condition,Reset,FieldName,FieldType,FieldValue,MessageNumber
2021-11-01 13:00:12.856600,MBO,1,ACTION_CLEAR,,0.0,0,,1635767999081411229,,False,,,,155
2021-11-01 13:00:12.856600,MBO,1,ACTION_SET,,59.59,125,,1635767974536621687,,False,,,,156
2021-11-01 13:00:12.856600,MBO,1,ACTION_SET,,59.58,219,,1635768012845432376,,False,,,,157
2021-11-01 13:00:12.856600,MBO,1,ACTION_SET,SIDE_BID,59.57,110,,1635768012845580371,,False,,,,158
2021-11-01 13:00:12.856600,MBO,1,ACTION_SET,SIDE_BID,59.51,490,,1635768012846696356,,False,,,,159
2021-11-01 13:00:12.861900,FLD,0,,,,,,,,False,FIELD_TRADE_PRICE,double_value,59.58,160
2021-11-01 13:00:12.861900,FLD,0,,,,,,,,False,FIELD_TRADE_SIZE,long_value,219,160
2021-11-01 13:00:12.861900,FLD,0,,,,,,,,False,FIELD_TRADING_CONDITION,string_value,0,160
2021-11-01 13:00:12.861900,FLD,0,,,,,,,,False,FIELD_TRADE_ID,string_value,1200128454323755958,160
2021-11-01 13:00:12.861900,FLD,0,,,,,,,,False,FIELD_TRADE_PRICE,double_value,59.58,161
2021-11-01 13:00:12.861900,FLD,0,,,,,,,,False,FIELD_TRADE_SIZE,long_value,217,161
2021-11-01 13:00:12.861900,FLD,0,,,,,,,,False,FIELD_TRADING_CONDITION,string_value,0,161
2021-11-01 13:00:12.861900,FLD,0,,,,,,,,False,FIELD_TRADE_ID,string_value,1200128454323755958,161
2021-11-01 13:00:12.861900,FLD,0,,,,,,,,False,FIELD_TRADE_PRICE,double_value,59.58,162
2021-11-01 13:00:12.861900,FLD,0,,,,,,,,False,FIELD_TRADE_SIZE,long_value,34,162
2021-11-01 13:00:12.861900,FLD,0,,,,,,,,False,FIELD_TRADING_CONDITION,string_value,0,162
2021-11-01 13:00:12.861900,FLD,0,,,,,,,,False,FIELD_TRADE_ID,string_value,1200128454323755958,162
2021-11-01 13:00:12.903700,MBO,1,ACTION_CLEAR,,0.0,0,,1635768012845432376,,False,,,,163
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,,59.59,125,,1635767974536621687,,False,,,,164
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,,59.58,219,,1635768012857219591,,False,,,,165
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,,59.58,99,,1635768012857219591,,False,,,,166
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,SIDE_BID,59.54,440,,1635768012857306807,,False,,,,167
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,SIDE_BID,59.57,35,,1635768012857404752,,False,,,,168
2021-11-01 13:00:12.903700,MBO,1,ACTION_CLEAR,,0.0,0,,1635768001760248744,,False,,,,169
2021-11-01 13:00:12.903700,MBO,1,ACTION_CLEAR,,0.0,0,,1635767974684620061,,False,,,,170
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,,59.91,167,,1635768012858783640,,False,,,,171
2021-11-01 13:00:12.903700,MBO,1,ACTION_CLEAR,,0.0,0,,1635768012857219591,,False,,,,172
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,,59.59,125,,1635767974536621687,,False,,,,173
2021-11-01 13:00:12.903700,MBO,1,ACTION_CLEAR,,0.0,0,,1635767974539602339,,False,,,,174
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,,59.59,45,,1635768012859154906,,False,,,,175
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,,59.59,45,,1635768012859168845,,False,,,,176
2021-11-01 13:00:12.903700,MBO,1,ACTION_CLEAR,,0.0,0,,1635767974536674799,,False,,,,177
2021-11-01 13:00:12.903700,MBO,1,ACTION_SET,,60.79,25,,1635768012859200126,,False,,,,178
2021-11-01 13:00:12.903700,MBO,1,ACTION_CLEAR,,0.0,0,,1635767977835285151,,False,,,,179
2021-11-01 13:00:12.903700,MBO,1,ACTION_CLEAR,SIDE_BID,0.0,0,,1635767950001711886,,False,,,,180
