Date,Open,High,Low,Close,Volume,Score,Open_Adjusted,High_Adjusted,Low_Adjusted,Close_Adjusted,Volume_Adjusted,Score_Adjusted
2002-05-14,0.436606095,0.458570328,0.432498962,0.457320331,526507664.0,0.0,0.436606095,0.458570328,0.432498962,0.457320331,526507664.0,0.0
2002-05-15,0.453034627,0.463927458,0.443570364,0.45142748800000004,335827206.0,0.0,0.453034627,0.463927458,0.443570364,0.45142748800000004,335827206.0,0.0
2002-05-16,0.447498926,0.454463195,0.441963225,0.45017749100000004,227046945.0,0.0,0.447498926,0.454463195,0.441963225,0.45017749100000004,227046945.0,0.0
2002-05-17,0.455177479,0.460356038,0.439463231,0.44660607100000005,236230967.0,0.0,0.455177479,0.460356038,0.439463231,0.44660607100000005,236230967.0,0.0
2002-05-20,0.438748947,0.44517750300000003,0.43803466300000005,0.441784654,269915048.0,0.0,0.438748947,0.44517750300000003,0.43803466300000005,0.441784654,269915048.0,0.0
2002-05-21,0.443391793,0.44642750000000003,0.41785614,0.41892756600000003,280991874.0,0.0,0.443391793,0.44642750000000003,0.41785614,0.41892756600000003,280991874.0,0.0
2002-05-22,0.41732042700000005,0.435177527,0.416427572,0.43428467200000004,290875898.0,0.0,0.41732042700000005,0.435177527,0.416427572,0.43428467200000004,290875898.0,0.0
2002-05-23,0.436606095,0.450713204,0.429820397,0.449641778,369399287.0,0.0,0.436606095,0.450713204,0.429820397,0.449641778,369399287.0,0.0
2002-05-24,0.446248929,0.446248929,0.427856116,0.431248965,163329992.0,0.0,0.446248929,0.446248929,0.427856116,0.431248965,163329992.0,0.0
2002-05-28,0.423034699,0.43214182,0.41839185300000004,0.42821325800000004,149716359.0,0.0,0.423034699,0.43214182,0.41839185300000004,0.42821325800000004,149716359.0,0.0
2002-05-29,0.42714183200000005,0.43642752400000007,0.418748995,0.42821325800000004,221794132.0,0.0,0.42714183200000005,0.43642752400000007,0.418748995,0.42821325800000004,221794132.0,0.0
2002-05-30,0.42446326700000003,0.435356098,0.41982042100000005,0.43214182,196375671.0,0.0,0.42446326700000003,0.435356098,0.41982042100000005,0.43214182,196375671.0,0.0
2002-05-31,0.430177539,0.43303467500000004,0.415713288,0.41607043000000005,365496077.0,0.0,0.430177539,0.43303467500000004,0.415713288,0.41607043000000005,365496077.0,0.0
2002-06-03,0.417677569,0.418748995,0.403213318,0.409106161,235110964.0,0.0,0.417677569,0.418748995,0.403213318,0.409106161,235110964.0,0.0
2002-06-04,0.408570448,0.411427584,0.396070478,0.40678473800000003,347822435.0,0.0,0.408570448,0.411427584,0.396070478,0.40678473800000003,347822435.0,0.0
2002-06-05,0.407677593,0.40874901900000005,0.39910618500000006,0.405713312,277083065.0,0.0,0.407677593,0.40874901900000005,0.39910618500000006,0.405713312,277083065.0,0.0
2002-06-06,0.40999901600000005,0.41482043300000004,0.393570484,0.395713336,259997424.0,0.0,0.40999901600000005,0.41482043300000004,0.393570484,0.395713336,259997424.0,0.0
2002-06-07,0.38857049600000004,0.39178477400000006,0.373749103,0.38214194,612378270.0,0.0,0.38857049600000004,0.39178477400000006,0.373749103,0.38214194,612378270.0,0.0
2002-06-10,0.38357050800000003,0.389999064,0.381070514,0.38357050800000003,277077465.0,0.0,0.38357050800000003,0.389999064,0.381070514,0.38357050800000003,277077465.0,0.0
2002-06-11,0.386427644,0.38749907,0.364463411,0.36535626600000004,348012835.0,0.0,0.386427644,0.38749907,0.364463411,0.36535626600000004,348012835.0,0.0
2002-06-12,0.364463411,0.3705705392,0.35607057400000003,0.358749139,526698064.0,0.0,0.364463411,0.3705705392,0.35607057400000003,0.358749139,526698064.0,0.0
2002-06-13,0.357499142,0.35803485500000004,0.346070598,0.348927734,352084045.0,0.0,0.357499142,0.35803485500000004,0.346070598,0.348927734,352084045.0,0.0
2002-06-14,0.343570604,0.363570556,0.323392081,0.35892771000000007,424901020.0,0.0,0.343570604,0.363570556,0.323392081,0.35892771000000007,424901020.0,0.0
2002-06-17,0.36142770399999996,0.368391973,0.35446343500000005,0.366784834,324610379.0,0.0,0.36142770399999996,0.368391973,0.35446343500000005,0.366784834,324610379.0,0.0
2002-06-18,0.36464198200000003,0.36767768900000003,0.35678485800000004,0.359820565,352918447.0,0.0,0.36464198200000003,0.36767768900000003,0.35678485800000004,0.359820565,352918447.0,0.0
2002-06-19,0.310177827,0.31428496000000006,0.301427848,0.30571355200000006,1709986504.0,0.0,0.310177827,0.31428496000000006,0.301427848,0.30571355200000006,1709986504.0,0.0
2002-06-20,0.306606407,0.31428496000000006,0.30089213500000006,0.305534981,396637752.0,0.0,0.306606407,0.31428496000000006,0.30089213500000006,0.305534981,396637752.0,0.0
2002-06-21,0.303034987,0.312320679,0.299820709,0.30089213500000006,445178668.0,0.0,0.303034987,0.312320679,0.299820709,0.30089213500000006,445178668.0,0.0
2002-06-24,0.299463567,0.31660638300000005,0.29821357,0.308392117,431934637.0,0.0,0.299463567,0.31660638300000005,0.29821357,0.308392117,431934637.0,0.0
2002-06-25,0.31071354,0.315713528,0.301070706,0.30607069400000003,301219123.0,0.0,0.31071354,0.315713528,0.301070706,0.30607069400000003,301219123.0,0.0
2002-06-26,0.29999928000000003,0.308749259,0.28535645800000004,0.295535005,558954141.0,0.0,0.29999928000000003,0.308749259,0.28535645800000004,0.295535005,558954141.0,0.0
2002-06-27,0.299820709,0.308392117,0.29321358200000003,0.304642126,251664604.0,0.0,0.299820709,0.308392117,0.29321358200000003,0.304642126,251664604.0,0.0
2002-06-28,0.30535641,0.318213522,0.3035707,0.316427812,269859048.0,0.0,0.30535641,0.318213522,0.3035707,0.316427812,269859048.0,0.0
2002-07-01,0.316249241,0.319284948,0.30446355500000005,0.304642126,222690134.0,0.0,0.316249241,0.319284948,0.30446355500000005,0.304642126,222690134.0,0.0
2002-07-02,0.304106413,0.3064635502,0.300534993,0.30249927400000004,305189532.0,0.0,0.304106413,0.3064635502,0.300534993,0.30249927400000004,305189532.0,0.0
2002-07-03,0.300177851,0.315713528,0.299106425,0.31339210500000003,199030078.0,0.0,0.300177851,0.315713528,0.299106425,0.31339210500000003,199030078.0,0.0
2002-07-05,0.316249241,0.33482062500000004,0.316249241,0.33464205399999997,161593988.0,0.0,0.316249241,0.33482062500000004,0.316249241,0.33464205399999997,161593988.0,0.0
2002-07-08,0.330713492,0.332320631,0.315713528,0.32160637100000006,211204507.0,0.0,0.330713492,0.332320631,0.315713528,0.32160637100000006,211204507.0,0.0
2002-07-09,0.323034939,0.326606359,0.31178496600000005,0.31303496300000005,226750144.0,0.0,0.323034939,0.326606359,0.31178496600000005,0.31303496300000005,226750144.0,0.0
2002-07-10,0.316249241,0.32446350700000004,0.308034975,0.309284972,206881297.0,0.0,0.316249241,0.32446350700000004,0.308034975,0.309284972,206881297.0,0.0
2002-07-11,0.30821354600000006,0.32767778500000005,0.303034987,0.32678493000000003,373677697.0,0.0,0.30821354600000006,0.32767778500000005,0.303034987,0.32678493000000003,373677697.0,0.0
2002-07-12,0.33124920500000005,0.335534909,0.30821354600000006,0.31249925,443493064.0,0.0,0.33124920500000005,0.335534909,0.30821354600000006,0.31249925,443493064.0,0.0
2002-07-15,0.311249253,0.33214206,0.300177851,0.325534933,295725510.0,0.0,0.311249253,0.33214206,0.300177851,0.325534933,295725510.0,0.0
2002-07-16,0.324106365,0.331606347,0.314463531,0.318927806,444629867.0,0.0,0.324106365,0.331606347,0.314463531,0.318927806,444629867.0,0.0
2002-07-17,0.288035023,0.28928502,0.27124934900000003,0.279106473,1215443717.0,0.0,0.288035023,0.28928502,0.27124934900000003,0.279106473,1215443717.0,0.0
2002-07-18,0.27678505000000003,0.277856476,0.26339222500000004,0.26767792900000004,559463743.0,0.0,0.27678505000000003,0.277856476,0.26339222500000004,0.26767792900000004,559463743.0,0.0
2002-07-19,0.26249937,0.270892207,0.259463663,0.26714221600000004,385208124.0,0.0,0.26249937,0.270892207,0.259463663,0.26714221600000004,385208124.0,0.0
2002-07-22,0.26339222500000004,0.27124934900000003,0.260892231,0.26642793200000003,431683308.0,0.0,0.26339222500000004,0.27124934900000003,0.260892231,0.26642793200000003,431683308.0,0.0
2002-07-23,0.26607079,0.27017792300000004,0.257856524,0.258392237,399411271.0,0.0,0.26607079,0.27017792300000004,0.257856524,0.258392237,399411271.0,0.0
2002-07-24,0.255892243,0.271785062,0.254463675,0.27142792,407152729.0,0.0,0.255892243,0.271785062,0.254463675,0.27142792,407152729.0,0.0
2002-07-25,0.266606503,0.26696364499999997,0.250177971,0.256427956,475376685.0,0.0,0.266606503,0.26696364499999997,0.250177971,0.256427956,475376685.0,0.0
2002-07-26,0.258213666,0.259463663,0.24642798000000002,0.25607081400000004,208058363.0,0.0,0.258213666,0.259463663,0.24642798000000002,0.25607081400000004,208058363.0,0.0
2002-07-29,0.25857080800000004,0.26964221,0.256606527,0.26821364200000003,275250685.0,0.0,0.25857080800000004,0.26964221,0.256606527,0.26821364200000003,275250685.0,0.0
2002-07-30,0.26517793500000003,0.276963621,0.259999376,0.27553505300000003,355333229.0,0.0,0.26517793500000003,0.276963621,0.259999376,0.27553505300000003,355333229.0,0.0
2002-07-31,0.27499934000000004,0.275356482,0.26607079,0.27249934600000003,311093627.0,0.0,0.27499934000000004,0.275356482,0.26607079,0.27249934600000003,311093627.0,0.0
2002-08-01,0.269820781,0.275356482,0.263035083,0.26428508,229160054.0,0.0,0.269820781,0.275356482,0.263035083,0.26428508,229160054.0,0.0
2002-08-02,0.263213654,0.2678565,0.254463675,0.258035095,179391503.0,0.0,0.263213654,0.2678565,0.254463675,0.258035095,179391503.0,0.0
2002-08-05,0.25892795,0.26249937,0.24946368700000002,0.24982082900000002,204434539.0,0.0,0.25892795,0.26249937,0.24946368700000002,0.24982082900000002,204434539.0,0.0
2002-08-06,0.25374939100000005,0.27196363300000004,0.251427968,0.263213654,272359958.0,0.0,0.25374939100000005,0.27196363300000004,0.251427968,0.263213654,272359958.0,0.0
2002-08-07,0.26946363900000003,0.274285056,0.256249385,0.2684279272,331929093.0,0.0,0.26946363900000003,0.274285056,0.256249385,0.2684279272,331929093.0,0.0
2002-08-08,0.263749367,0.274642198,0.263749367,0.27321363000000004,227594290.0,0.0,0.263749367,0.274642198,0.263749367,0.27321363000000004,227594290.0,0.0
2002-08-09,0.272320775,0.272320775,0.26339222500000004,0.2678565,205987814.0,0.0,0.272320775,0.272320775,0.26339222500000004,0.2678565,205987814.0,0.0
2002-08-12,0.26607079,0.26821364200000003,0.262320799,0.26767792900000004,180012096.0,0.0,0.26607079,0.26821364200000003,0.262320799,0.26767792900000004,180012096.0,0.0
2002-08-13,0.26607079,0.271606491,0.25982080500000004,0.260535089,270343673.0,0.0,0.26607079,0.271606491,0.25982080500000004,0.260535089,270343673.0,0.0
2002-08-14,0.261963657,0.274106485,0.25964223399999997,0.270892207,399598591.0,0.0,0.261963657,0.274106485,0.25964223399999997,0.270892207,399598591.0,0.0
2002-08-15,0.27196363300000004,0.281249325,0.268035071,0.278749331,322673614.0,0.0,0.27196363300000004,0.281249325,0.268035071,0.278749331,322673614.0,0.0
2002-08-16,0.275892195,0.28749931000000006,0.272856488,0.28232075100000004,245179228.0,0.0,0.275892195,0.28749931000000006,0.272856488,0.28232075100000004,245179228.0,0.0
2002-08-19,0.281606467,0.29017787500000003,0.280713612,0.28535645800000004,216921505.0,0.0,0.281606467,0.29017787500000003,0.280713612,0.28535645800000004,216921505.0,0.0
2002-08-20,0.285177887,0.287320739,0.277320763,0.28410646100000003,186867632.0,0.0,0.285177887,0.287320739,0.277320763,0.28410646100000003,186867632.0,0.0
2002-08-21,0.2857136,0.28999930399999996,0.275892195,0.28785645200000004,201348315.0,0.0,0.2857136,0.28999930399999996,0.275892195,0.28785645200000004,201348315.0,0.0
2002-08-22,0.28910644900000004,0.29017787500000003,0.279642186,0.285177887,258590813.0,0.0,0.28910644900000004,0.29017787500000003,0.279642186,0.285177887,258590813.0,0.0
2002-08-23,0.28392789,0.284463603,0.275892195,0.280892183,163457560.0,0.0,0.28392789,0.284463603,0.275892195,0.280892183,163457560.0,0.0
2002-08-26,0.284820745,0.284820745,0.27071363600000004,0.277320763,190188664.0,0.0,0.284820745,0.284820745,0.27071363600000004,0.277320763,190188664.0,0.0
2002-08-27,0.28053504100000004,0.28107075400000003,0.262677941,0.26517793500000003,262541398.0,0.0,0.28053504100000004,0.28107075400000003,0.262677941,0.26517793500000003,262541398.0,0.0
2002-08-28,0.26428508,0.26999935199999997,0.26160651500000004,0.26249937,248347380.0,0.0,0.26428508,0.26999935199999997,0.26160651500000004,0.26249937,248347380.0,0.0
2002-08-29,0.26160651500000004,0.269285068,0.25910652100000003,0.26249937,164414211.0,0.0,0.26160651500000004,0.269285068,0.25910652100000003,0.26249937,164414211.0,0.0
2002-08-30,0.263035083,0.270356494,0.26035651800000004,0.26339222500000004,193711913.0,0.0,0.263035083,0.270356494,0.26035651800000004,0.26339222500000004,193711913.0,0.0
2002-09-03,0.258749379,0.25982080500000004,0.250892255,0.250892255,277202457.0,0.0,0.258749379,0.25982080500000004,0.250892255,0.250892255,277202457.0,0.0
2002-09-04,0.25357082,0.263927938,0.25303510700000004,0.25857080800000004,420307441.0,0.0,0.25357082,0.263927938,0.25303510700000004,0.25857080800000004,420307441.0,0.0
2002-09-05,0.254106533,0.256427956,0.250892255,0.253213678,226560304.0,0.0,0.254106533,0.256427956,0.250892255,0.253213678,226560304.0,0.0
2002-09-06,0.25910652100000003,0.26160651500000004,0.254106533,0.25678509800000004,180721954.0,0.0,0.25910652100000003,0.26160651500000004,0.254106533,0.25678509800000004,180721954.0,0.0
2002-09-09,0.254999388,0.259463663,0.252677965,0.256606527,158431100.0,0.0,0.254999388,0.259463663,0.252677965,0.256606527,158431100.0,0.0
2002-09-10,0.25732081100000004,0.2588743787,0.252142252,0.255892243,249778239.0,0.0,0.25732081100000004,0.2588743787,0.252142252,0.255892243,249778239.0,0.0
2002-09-11,0.25607081400000004,0.26071366,0.252677965,0.255177959,202670982.0,0.0,0.25607081400000004,0.26071366,0.252677965,0.255177959,202670982.0,0.0
2002-09-12,0.25374939100000005,0.25910652100000003,0.252142252,0.25249939400000004,270090272.0,0.0,0.25374939100000005,0.25910652100000003,0.252142252,0.25249939400000004,270090272.0,0.0
2002-09-13,0.252320823,0.25607081400000004,0.250892255,0.25303510700000004,283163728.0,0.0,0.252320823,0.25607081400000004,0.250892255,0.25303510700000004,283163728.0,0.0
2002-09-16,0.25249939400000004,0.260892231,0.252142252,0.25892795,286879897.0,0.0,0.25249939400000004,0.260892231,0.252142252,0.25892795,286879897.0,0.0
2002-09-17,0.26035651800000004,0.268392213,0.260177947,0.26428508,428333548.0,0.0,0.26035651800000004,0.268392213,0.260177947,0.26428508,428333548.0,0.0
2002-09-18,0.262320799,0.26946363900000003,0.259285092,0.26821364200000003,328963606.0,0.0,0.262320799,0.26946363900000003,0.259285092,0.26821364200000003,328963606.0,0.0
2002-09-19,0.26339222500000004,0.26428508,0.25857080800000004,0.26035651800000004,206214223.0,0.0,0.26339222500000004,0.26428508,0.25857080800000004,0.26035651800000004,206214223.0,0.0
2002-09-20,0.261070802,0.266785074,0.259285092,0.265535077,353142112.0,0.0,0.261070802,0.266785074,0.259285092,0.265535077,353142112.0,0.0
2002-09-23,0.263570796,0.26714221600000004,0.258035095,0.26517793500000003,263821057.0,0.0,0.263570796,0.26714221600000004,0.258035095,0.26517793500000003,263821057.0,0.0
2002-09-24,0.25714224,0.26464222200000004,0.25714224,0.261427944,250960178.0,0.0,0.25714224,0.26464222200000004,0.25714224,0.261427944,250960178.0,0.0
2002-09-25,0.262320799,0.270892207,0.26160651500000004,0.266606503,254932884.0,0.0,0.262320799,0.270892207,0.26160651500000004,0.266606503,254932884.0,0.0
2002-09-26,0.26964221,0.27124934900000003,0.25982080500000004,0.26249937,208949381.0,0.0,0.26964221,0.27124934900000003,0.25982080500000004,0.26249937,208949381.0,0.0
2002-09-27,0.25892795,0.26517793500000003,0.25857080800000004,0.26285651200000004,206642960.0,0.0,0.25892795,0.26517793500000003,0.25857080800000004,0.26285651200000004,206642960.0,0.0
2002-09-30,0.25732081100000004,0.260177947,0.25249939400000004,0.25892795,238135084.0,0.0,0.25732081100000004,0.260177947,0.25249939400000004,0.25892795,238135084.0,0.0
2002-10-01,0.26071366,0.26071366,0.2499994,0.25910652100000003,341371947.0,0.0,0.26071366,0.26071366,0.2499994,0.25910652100000003,341371947.0,0.0
2002-10-02,0.255892243,0.261249373,0.25178511,0.25303510700000004,229697655.0,0.0,0.255892243,0.261249373,0.25178511,0.25303510700000004,229697655.0,0.0
2002-10-03,0.253213678,0.26071366,0.251070826,0.25535653,217945691.0,0.0,0.253213678,0.26071366,0.251070826,0.25535653,217945691.0,0.0
2002-10-04,0.256427956,0.25714224,0.24998154290000002,0.250535113,191242643.0,0.0,0.256427956,0.25714224,0.24998154290000002,0.250535113,191242643.0,0.0
2002-10-07,0.24946368700000002,0.25374939100000005,0.245713696,0.245892267,245215909.0,0.0,0.24946368700000002,0.25374939100000005,0.245713696,0.245892267,245215909.0,0.0
2002-10-08,0.24821369000000001,0.24928511600000003,0.238570856,0.24442798480000003,454158906.0,0.0,0.24821369000000001,0.24928511600000003,0.238570856,0.24442798480000003,454158906.0,0.0
2002-10-09,0.24178513399999998,0.24732083500000002,0.23946371100000002,0.2428387029,357202569.0,0.0,0.24178513399999998,0.24732083500000002,0.23946371100000002,0.2428387029,357202569.0,0.0
2002-10-10,0.24339227300000002,0.253927962,0.24249941800000002,0.2521243949,321984365.0,0.0,0.24339227300000002,0.253927962,0.24249941800000002,0.2521243949,321984365.0,0.0
2002-10-11,0.254642246,0.263927938,0.25178511,0.25910652100000003,295160692.0,0.0,0.254642246,0.263927938,0.25178511,0.25910652100000003,295160692.0,0.0
2002-10-14,0.25982080500000004,0.267499358,0.257856524,0.263749367,194731451.0,0.0,0.25982080500000004,0.267499358,0.257856524,0.263749367,194731451.0,0.0
2002-10-15,0.271785062,0.272320775,0.263927938,0.27071363600000004,405097412.0,0.0,0.271785062,0.272320775,0.263927938,0.27071363600000004,405097412.0,0.0
2002-10-16,0.265356506,0.2702136372,0.24821369000000001,0.259999376,307558114.0,0.0,0.265356506,0.2702136372,0.24821369000000001,0.259999376,307558114.0,0.0
2002-10-17,0.25374939100000005,0.2569279548,0.249642258,0.251963681,469861288.0,0.0,0.25374939100000005,0.2569279548,0.249642258,0.251963681,469861288.0,0.0
2002-10-18,0.2499994,0.256249385,0.248749403,0.25607081400000004,288736581.0,0.0,0.2499994,0.256249385,0.248749403,0.25607081400000004,288736581.0,0.0
2002-10-21,0.254642246,0.261249373,0.2499994,0.259999376,238771245.0,0.0,0.254642246,0.261249373,0.2499994,0.259999376,238771245.0,0.0
2002-10-22,0.26214222800000003,0.265713648,0.254642246,0.26249937,218514652.0,0.0,0.26214222800000003,0.265713648,0.254642246,0.26249937,218514652.0,0.0
2002-10-23,0.261249373,0.267499358,0.25892795,0.265713648,209410655.0,0.0,0.261249373,0.267499358,0.25892795,0.265713648,209410655.0,0.0
2002-10-24,0.26821364200000003,0.271606491,0.25982080500000004,0.262320799,175095508.0,0.0,0.26821364200000003,0.271606491,0.25982080500000004,0.262320799,175095508.0,0.0
2002-10-25,0.262320799,0.275892195,0.260535089,0.275356482,279443695.0,0.0,0.262320799,0.275892195,0.260535089,0.275356482,279443695.0,0.0
2002-10-28,0.277677905,0.284820745,0.272320775,0.278749331,349777063.0,0.0,0.277677905,0.284820745,0.272320775,0.278749331,349777063.0,0.0
2002-10-29,0.27803504700000004,0.28357074800000004,0.26714221600000004,0.275713624,259589799.0,0.0,0.27803504700000004,0.28357074800000004,0.26714221600000004,0.275713624,259589799.0,0.0
2002-10-30,0.276606479,0.292320727,0.276427908,0.28535645800000004,271329275.0,0.0,0.276606479,0.292320727,0.276427908,0.28535645800000004,271329275.0,0.0
2002-10-31,0.285535029,0.29357072400000006,0.284285032,0.286963597,296181463.0,0.0,0.285535029,0.29357072400000006,0.284285032,0.286963597,296181463.0,0.0
2002-11-01,0.284642174,0.29464215,0.283749319,0.292142156,190091448.0,0.0,0.284642174,0.29464215,0.283749319,0.292142156,190091448.0,0.0
2002-11-04,0.29464215,0.310356398,0.291963585,0.301606419,377408034.0,0.0,0.29464215,0.310356398,0.291963585,0.301606419,377408034.0,0.0
2002-11-05,0.299106425,0.3030171299,0.291963585,0.30178499,211028890.0,0.0,0.299106425,0.3030171299,0.291963585,0.30178499,211028890.0,0.0
2002-11-06,0.304999268,0.309284972,0.29821357,0.307499262,216905881.0,0.0,0.304999268,0.309284972,0.29821357,0.307499262,216905881.0,0.0
2002-11-07,0.30249927400000004,0.30535641,0.28232075100000004,0.2857136,336644248.0,0.0,0.30249927400000004,0.30535641,0.28232075100000004,0.2857136,336644248.0,0.0
2002-11-08,0.28589217100000003,0.28928502,0.277142192,0.28285646400000003,194121498.0,0.0,0.28589217100000003,0.28928502,0.277142192,0.28285646400000003,194121498.0,0.0
2002-11-11,0.28123146790000003,0.283749319,0.26999935199999997,0.27071363600000004,153296056.0,0.0,0.28123146790000003,0.283749319,0.26999935199999997,0.27071363600000004,153296056.0,0.0
2002-11-12,0.273570772,0.286427884,0.272856488,0.27928504400000004,224089914.0,0.0,0.273570772,0.286427884,0.272856488,0.27928504400000004,224089914.0,0.0
2002-11-13,0.27678505000000003,0.286963597,0.272856488,0.278392189,233048927.0,0.0,0.27678505000000003,0.286963597,0.272856488,0.278392189,233048927.0,0.0
2002-11-14,0.28392789,0.293035011,0.281785038,0.29107073,142074581.0,0.0,0.28392789,0.293035011,0.281785038,0.29107073,142074581.0,0.0
2002-11-15,0.289820733,0.28999930399999996,0.281427896,0.284820745,161364219.0,0.0,0.289820733,0.28999930399999996,0.281427896,0.284820745,161364219.0,0.0
2002-11-18,0.28910644900000004,0.28928502,0.277142192,0.279463615,164574595.0,0.0,0.28910644900000004,0.28928502,0.277142192,0.279463615,164574595.0,0.0
2002-11-19,0.277677905,0.281249325,0.268035071,0.272677917,211326923.0,0.0,0.277677905,0.281249325,0.268035071,0.272677917,211326923.0,0.0
2002-11-20,0.27321363000000004,0.28035647,0.272320775,0.277320763,209046710.0,0.0,0.27321363000000004,0.28035647,0.272320775,0.277320763,209046710.0,0.0
2002-11-21,0.28392789,0.29357072400000006,0.281249325,0.291963585,418949773.0,0.0,0.28392789,0.29357072400000006,0.281249325,0.291963585,418949773.0,0.0
2002-11-22,0.287320739,0.29123144390000005,0.28392789,0.28589217100000003,228414636.0,0.0,0.287320739,0.29123144390000005,0.28392789,0.28589217100000003,228414636.0,0.0
2002-11-25,0.286249313,0.288213594,0.28053504100000004,0.285177887,199918408.0,0.0,0.286249313,0.288213594,0.28053504100000004,0.285177887,199918408.0,0.0
2002-11-26,0.283035035,0.28392789,0.272677917,0.275177911,241247571.0,0.0,0.283035035,0.28392789,0.272677917,0.275177911,241247571.0,0.0
2002-11-27,0.27857076000000003,0.283213606,0.275892195,0.280713612,287078641.0,0.0,0.27857076000000003,0.283213606,0.275892195,0.280713612,287078641.0,0.0
2002-11-29,0.281963609,0.28357074800000004,0.2752671965,0.27678505000000003,143645385.0,0.0,0.281963609,0.28357074800000004,0.2752671965,0.27678505000000003,143645385.0,0.0
2002-12-02,0.28392789,0.28749931000000006,0.268035071,0.271070778,398784405.0,0.0,0.28392789,0.28749931000000006,0.268035071,0.271070778,398784405.0,0.0
2002-12-03,0.27142792,0.273927914,0.26964221,0.27071363600000004,228191140.0,0.0,0.27142792,0.273927914,0.26964221,0.27071363600000004,228191140.0,0.0
2002-12-04,0.271070778,0.27124934900000003,0.25892795,0.267320787,327100537.0,0.0,0.271070778,0.27124934900000003,0.25892795,0.267320787,327100537.0,0.0
2002-12-05,0.268392213,0.269285068,0.259463663,0.261249373,243756321.0,0.0,0.268392213,0.269285068,0.259463663,0.261249373,243756321.0,0.0
2002-12-06,0.26160651500000004,0.27124934900000003,0.259285092,0.26696364499999997,245771374.0,0.0,0.26160651500000004,0.27124934900000003,0.259285092,0.26696364499999997,245771374.0,0.0
2002-12-09,0.266785074,0.26696364499999997,0.261963657,0.26339222500000004,236421591.0,0.0,0.266785074,0.26696364499999997,0.261963657,0.26339222500000004,236421591.0,0.0
2002-12-10,0.26339222500000004,0.275892195,0.263035083,0.272856488,309192366.0,0.0,0.26339222500000004,0.275892195,0.263035083,0.272856488,309192366.0,0.0
2002-12-11,0.27321363000000004,0.276606479,0.269285068,0.276606479,253897833.0,0.0,0.27321363000000004,0.276606479,0.269285068,0.276606479,253897833.0,0.0
2002-12-12,0.276963621,0.277677905,0.268035071,0.27124934900000003,149838720.0,0.0,0.276963621,0.277677905,0.268035071,0.27124934900000003,149838720.0,0.0
2002-12-13,0.270356494,0.270535065,0.26160651500000004,0.264106509,165211093.0,0.0,0.270356494,0.270535065,0.26160651500000004,0.264106509,165211093.0,0.0
2002-12-16,0.264463651,0.26964221,0.260892231,0.26517793500000003,252201925.0,0.0,0.264463651,0.26964221,0.260892231,0.26517793500000003,252201925.0,0.0
2002-12-17,0.26517793500000003,0.27124934900000003,0.2618029431,0.269285068,223753745.0,0.0,0.26517793500000003,0.27124934900000003,0.2618029431,0.269285068,223753745.0,0.0
2002-12-18,0.26428508,0.265356506,0.25892795,0.260177947,151218171.0,0.0,0.26428508,0.265356506,0.25892795,0.260177947,151218171.0,0.0
2002-12-19,0.259463663,0.26642793200000003,0.25178511,0.25357082,346965353.0,0.0,0.259463663,0.26642793200000003,0.25178511,0.25357082,346965353.0,0.0
2002-12-20,0.255177959,0.259999376,0.246070838,0.25249939400000004,318744365.0,0.0,0.255177959,0.259999376,0.246070838,0.25249939400000004,318744365.0,0.0
2002-12-23,0.252856536,0.25982080500000004,0.252142252,0.258749379,126215791.0,0.0,0.252856536,0.25982080500000004,0.252142252,0.258749379,126215791.0,0.0
2002-12-24,0.257856524,0.258392237,0.25535653,0.256427956,39466767.0,0.0,0.257856524,0.258392237,0.25535653,0.256427956,39466767.0,0.0
2002-12-26,0.257499382,0.264463651,0.254999388,0.25714224,85808222.0,0.0,0.257499382,0.264463651,0.254999388,0.25714224,85808222.0,0.0
2002-12-27,0.25553510100000004,0.25678509800000004,0.250177971,0.251070826,80342217.0,0.0,0.25553510100000004,0.25678509800000004,0.250177971,0.251070826,80342217.0,0.0
2002-12-30,0.251427968,0.252677965,0.247142264,0.25124939700000004,155975046.0,0.0,0.251427968,0.252677965,0.247142264,0.25124939700000004,155975046.0,0.0
2002-12-31,0.2499994,0.256427956,0.24910654499999998,0.255892243,201284419.0,0.0,0.2499994,0.256427956,0.24910654499999998,0.255892243,201284419.0,0.0
2003-01-02,0.256427956,0.26642793200000003,0.256249385,0.26428508,182317454.0,0.0,0.256427956,0.26642793200000003,0.256249385,0.26428508,182317454.0,0.0
2003-01-03,0.26428508,0.266606503,0.260535089,0.26607079,147975539.0,0.0,0.26428508,0.266606503,0.260535089,0.26607079,147975539.0,0.0
2003-01-06,0.268392213,0.274642198,0.265713648,0.26607079,391566828.0,0.0,0.268392213,0.274642198,0.265713648,0.26607079,391566828.0,0.0
2003-01-07,0.264106509,0.2678565,0.258392237,0.26517793500000003,343483824.0,0.0,0.264106509,0.2678565,0.258392237,0.26517793500000003,343483824.0,0.0
2003-01-08,0.26035651800000004,0.262677941,0.257856524,0.25982080500000004,230100968.0,0.0,0.26035651800000004,0.262677941,0.257856524,0.25982080500000004,230100968.0,0.0
2003-01-09,0.261070802,0.26642793200000003,0.25892795,0.26214222800000003,215883990.0,0.0,0.261070802,0.26642793200000003,0.25892795,0.26214222800000003,215883990.0,0.0
